Yield,Fertilizer,Yield_per_Fertilizer,Pesticide,Yield_per_Pesticide
1.084444444,2540134.2,4.2692407511382664e-07,4746.6,0.00022846762819702523
7.57,15749.41,0.00048065292604611856,29.43,0.25722052327556916
3.106666667,320478.82,9.693828337860204e-06,598.86,0.00518763428347193
2.968333333,554697.11,5.3512687906378315e-06,1036.53,0.0028637215835528155
4.785555556,7172194.62,6.672372696991873e-07,13402.26,0.0003570707892549466
0.83125,4636684.1,1.7927682414249444e-07,8664.3,9.593966044573711e-05
0.912857143,1368753.77,6.669257561204744e-07,2557.71,0.0003569040833401754
0.74,1017065.11,7.275837040560756e-07,1900.53,0.00038936507184837916
8.973333333,526666.05,1.703799463246207e-05,984.15,0.009117851275720163
0.73,556864.46,1.3109114559043686e-06,1040.58,0.0007015318380134156
1.45375,137121.01,1.0601949329282215e-05,256.23,0.005673613550325879
0.753333333,18061.25,4.1709922236833e-05,33.75,0.022320987644444446
1.11875,37856.38,2.9552482302850934e-05,70.74,0.015814956177551596
1.21125,50715.99,2.388300021354212e-05,94.77,0.012780943336498892
8.3425,92907.07,8.979402751588226e-05,173.61,0.04805310753988825
1.29375,657285.01,1.9683242129620452e-06,1228.23,0.0010533450575217996
0.68,268317.93,2.5343069693478927e-06,501.39,0.0013562296814854705
8.17625,123394.46,6.626107849574446e-05,230.58,0.035459493451296724
0.5275,91173.19,5.7856920439001855e-06,170.37,0.0030962023830486585
0.5775,39590.26,1.4586921126559916e-05,73.98,0.007806163828061638
0.83875,130907.94,6.4071743852970265e-06,244.62,0.003428787507153953
0.70125,254735.87,2.752851414290418e-06,476.01,0.0014731833364845278
0.85625,148535.72,5.764606654884091e-06,277.56,0.003084918576163712
0.81125,378130.33,2.145424303837251e-06,706.59,0.0011481198431905347
2.775,36737160.46,7.553659469738996e-08,68648.58,4.042326876972546e-05
0.595,408039.76,1.4581912311682567e-06,762.48,0.0007803483370055608
52.1675,139288.36,0.000374528783309675,260.28,0.20042838481635164
0.5875,191304.76,3.071016110628925e-06,357.48,0.0016434485845361977
0.782857143,54906.2,1.4258082748396356e-05,102.6,0.007630186578947369
1.93375,21673.5,8.922186079774841e-05,40.5,0.047746913580246915
0.910405405,43440051.56,2.0957742274834443e-08,81173.88,1.1215496967743811e-05
1.4571875,132783998.2,1.0974119771609649e-08,248125.68,5.8727798751020055e-06
43.58692308,380875.64,0.00011443872619419818,711.72,0.06124167239925813
2.875540541,22590144.56,1.2729181671956507e-07,42212.88,6.811997999188873e-05
0.55296875,972706.68,5.684845816006939e-07,1817.64,0.0003042234710943861
0.22125,563655.49,3.925270026199869e-07,1053.27,0.0002100600985502293
0.808461538,1989049.34,4.064562511053647e-07,3716.82,0.0002175143100822746
5.870166667,5380518.62,1.0910038755706416e-06,10054.26,0.0005838487036340815
5.093333333,117470.37,4.3358451437583795e-05,219.51,0.02320319499339438
0.641911765,83401650.86,7.696631402147284e-09,155847.78,4.118838041838004e-06
0.966785714,13938083.36,6.936288792579011e-08,26045.28,3.711942102369412e-05
0.829152542,344030.69,2.4101121385420585e-06,642.87,0.0012897670477701557
0.958070175,23861801.05,4.015079050372017e-08,44589.15,2.1486621184750103e-05
0.397111111,3728419.96,1.0650922247503471e-07,6967.08,5.699821316821395e-05
1.702,100496551.7,1.6935904478402117e-08,187792.02,9.063217915223448e-06
3.5572,1938766.82,1.8347745398283636e-06,3622.86,0.0009818761972585194
1.840877193,8380708.98,2.1965649891830513e-07,15660.54,0.00011754876862483669
0.862666667,64914155.36,1.3289345940278134e-08,121301.28,7.111768870039954e-06
0.362181818,5563442.96,6.51003022056687e-08,10396.08,3.483830616924841e-05
0.646825397,5925823.88,1.0915366539715656e-07,11073.24,5.8413381900870924e-05
20.33626667,1767401.68,1.1506307196675292e-05,3302.64,0.006157578988324492
13.33986301,1762055.55,7.570625687708881e-06,3292.65,0.004051406317100208
1.069733333,51602147.17,2.0730403513555967e-08,96425.91,1.109383705064334e-05
19.44533333,82331268.94,2.3618405959673772e-07,153847.62,0.00012639346211530604
0.939466667,95742686.25,9.812411827958295e-09,178908.75,5.251094018598867e-06
2.396133333,860482163.9,2.7846403255355144e-09,1607932.62,1.4901951133997143e-06
2.479047619,3910332.87,6.339735519753847e-07,7307.01,0.00033926977231453086
0.282903226,291869.8,9.692788565312342e-07,545.4,0.0005187077851118445
0.140298507,42387586.4,3.30989610203425e-09,79207.2,1.7712847695664029e-06
0.775909091,1087431.74,7.135244102770074e-07,2032.02,0.00038184126681824
1.423333333,7657.97,0.00018586300716769586,14.31,0.09946424409503843
0.57,3684783.98,1.5469020791824002e-07,6885.54,8.278217830409815e-05
59.1904,321935279.2,1.8385807279986976e-07,601581.6,9.839130718093771e-05
1.573888889,454999.01,3.459103985742738e-06,850.23,0.0018511330922221046
13.21790323,2336403.3,5.657372265310531e-06,4365.9,0.0030275322911656245
5.3975,3675103.15,1.468666260428636e-06,6867.45,0.0007859540295160504
3.04625,157205.12,1.937754953528231e-05,293.76,0.010369859749455338
2.928604651,259359.55,1.1291678486487195e-05,484.65,0.006042720831527907
0.506891892,71797225.49,7.060048470405037e-09,134163.27,3.7781718647734212e-06
0.615873016,6515343.08,9.452656727940104e-08,12174.84,5.05857174303728e-05
3.2156,1421665575.0,2.261854022877356e-09,2656583.19,1.2104269921244213e-06
0.793076923,336661.7,2.355708781248357e-06,629.1,0.0012606531918613892
1.0,144.49,0.006920894179527994,0.27,3.7037037037037033
1.491538462,3080093.33,4.842510606651e-07,5755.59,0.0002591460583537048
5.58173913,458466.77,1.2174795416470424e-05,856.71,0.006515319221206709
0.729090909,82214.81,8.868121315368848e-06,153.63,0.004745758699472759
1.152857143,175988.82,6.5507407970574495e-06,328.86,0.0035056168065438183
0.792727273,1520468.27,5.21370480819044e-07,2841.21,0.000279010447309421
0.5,288.98,0.0017302235448819986,0.54,0.9259259259259258
1.412307692,3400427.66,4.15332373810887e-07,6354.18,0.00022226435071087062
2.4325,6935.52,0.0003507307310771218,12.96,0.1876929012345679
0.836153846,1421637.11,5.881626472173338e-07,2656.53,0.00031475415146826874
0.525,2167.35,0.00024223129628347985,4.05,0.12962962962962965
0.5,1444.9,0.0003460447089763997,2.7,0.18518518518518517
0.26,3901.23,6.664564765471402e-05,7.29,0.03566529492455418
5.754166667,340851.91,1.6881720472095933e-05,636.93,0.00903422144819682
0.723333333,1155.92,0.0006257641817772856,2.16,0.33487654305555553
0.875,1864787.94,4.6922225376468275e-07,3484.62,0.00025110342017207045
0.742307692,902195.56,8.227791455768193e-07,1685.88,0.00044030873609035044
9.480909091,1335954.54,7.096730320629023e-06,2496.42,0.003797802088991435
10.64153846,730830.42,1.4560886039746401e-05,1365.66,0.007792231199566509
1.480909091,15699705.44,9.43271895552201e-08,29337.12,5.047902081049537e-05
0.698461538,1742693.89,4.007941624217206e-07,3256.47,0.00021448425380857187
1.736153846,35683105.91,4.8654784994863694e-08,66678.93,2.6037518088547613e-05
3.353333333,1794565.8,1.8686042790963699e-06,3353.4,0.0009999801195801276
0.274615385,259793.02,1.0570545159373411e-06,485.46,0.0005656807666955053
1.187272727,8977886.15,1.3224412820160344e-07,16776.45,7.077020031055439e-05
1.109166667,1325262.28,8.369412483391589e-07,2476.44,0.00044788755915750025
58.4,15388040.51,3.7951550726714326e-06,28754.73,0.0020309702090751678
0.992,5779.6,0.00017163817565229428,10.8,0.09185185185185185
3.67,866.94,0.004233280273144623,1.62,2.265432098765432
1.918,101431.98,1.8909223698482472e-05,189.54,0.010119236045161972
0.793076923,1608462.68,4.930651689102293e-07,3005.64,0.00026386291205866304
0.41,9536.34,4.299343353949209e-05,17.82,0.023007856341189674
1.978461538,49652110.13,3.984647445637171e-08,92781.99,2.1323767015559806e-05
0.6,8813.89,6.807436897896389e-05,16.47,0.03642987249544627
0.474,71378.06,6.640696034607833e-06,133.38,0.0035537561853351326
1.660869565,5740732.19,2.8931319386281977e-07,10727.37,0.00015482541993051417
0.990416667,5493654.29,1.8028376281391379e-07,10265.67,9.647852181104594e-05
1.467916667,12405044.46,1.1833223748075142e-07,23180.58,6.332527775405101e-05
0.774444444,1530438.08,5.060279498534171e-07,2859.84,0.00027079992027526014
21.76956522,525943.6,4.139144429174535e-05,982.8,0.022150554761904764
6.32375,2517160.29,2.512255586234439e-06,4703.67,0.0013444289246482004
7.315,3258538.48,2.244871449239415e-06,6089.04,0.0012013387988911225
1.137222222,3207966.98,3.544993539802582e-07,5994.54,0.00018970967280225004
0.986521739,4590447.3,2.149075404917512e-07,8577.9,0.00011500737231723382
0.854782609,22261285.32,3.839772037924718e-08,41598.36,2.0548468954064536e-05
1.422083333,134819717.8,1.0548036713068984e-08,251929.71,5.644762314853615e-06
49.495,144201.02,0.0003432361296750883,269.46,0.18368217917316115
1.550416667,10623916.23,1.459364544518815e-07,19852.29,7.809762334723096e-05
1.383333333,214278.67,6.455767776606042e-06,400.41,0.0034547921705252115
0.33,20806.56,1.5860382494751655e-05,38.88,0.008487654320987654
1.40125,341140.89,4.107540435859214e-06,637.47,0.0021981426576936957
0.59,10981.24,5.372799428844101e-05,20.52,0.028752436647173488
12507.61667,4233557.0,0.0029543990242720244,7911.0,1.5810411667298698
3.43,52594.36,6.521611823016765e-05,98.28,0.0349002849002849
1.124166667,3598234.47,3.1242173804199033e-07,6723.81,0.00016719191455439697
0.968888889,274964.47,3.523687584072226e-06,513.81,0.0018856948852688739
1.690833333,1729400.81,9.77698936662346e-07,3231.63,0.0005232137754012681
2.4125,7951429.19,3.0340457575023694e-07,14858.37,0.00016236639685241383
0.564444444,279010.19,2.023024478066554e-06,521.37,0.0010826178030956903
0.28,3612.25,7.751401481071355e-05,6.75,0.04148148148148149
16.96777778,81839713.96,2.0732938764049414e-07,152929.08,0.0001109519378525
1.117333333,4439888.72,2.516579588958707e-07,8296.56,0.000134674290669868
0.367692308,623474.35,5.897472895236188e-07,1165.05,0.0003156021698639544
2.767777778,6314357.49,4.383308646023461e-07,11799.27,0.0002345719504681222
3.530833333,6772101.81,5.213792456259603e-07,12654.63,0.0002790151377796111
2.987222222,7706229.66,3.87637321205919e-07,14400.18,0.00020744339459645645
0.841666667,9458604.38,8.898423416246108e-08,17674.74,4.761974812642223e-05
11.676,1219929.07,9.571048257748297e-06,2279.61,0.0051219287509705605
0.687777778,141022.24,4.8770873161566575e-06,263.52,0.002609964245598057
0.733,289413.47,2.532708653816286e-06,540.81,0.0013553743458885746
0.804705882,3098732.54,2.596887184074299e-07,5790.42,0.00013897193675070204
0.87,2167.35,0.00040141186241262375,4.05,0.21481481481481482
0.565,487653.75,1.1586089515357977e-06,911.25,0.0006200274348422495
0.4775,44936.39,1.0626131738664365e-05,83.97,0.005686554721924497
0.536666667,127006.71,4.225498534683719e-06,237.33,0.0022612677158387056
1.246666667,1829387.89,6.814665571006923e-07,3418.47,0.00036468556605732976
25.34722222,59204633.01,4.2812903199178197e-07,110632.23,0.00022911245863886138
12.0,353422.54,3.395369180471625e-05,660.42,0.018170255292086854
0.694,1460360.43,4.752251469864874e-07,2728.89,0.00025431585736325024
0.993888889,64816913.59,1.5333789190995017e-08,121119.57,8.205848889655074e-06
2.252777778,30348101.64,7.423125850582858e-08,56709.72,3.972472052410063e-05
3.127222222,185957907.6,1.681682840143981e-08,347488.65,8.999494579175464e-06
2.626111111,580366625.4,4.524917519490431e-09,1084497.12,2.4215012309115214e-06
0.806666667,68199.28,1.1828081865380397e-05,127.44,0.006329776106403014
4.332857143,112991.18,3.834686161344629e-05,211.14,0.02052125197972909
0.697777778,153881.85,4.534503438839603e-06,287.55,0.002426631118066423
0.872352941,30506318.19,2.85958120402074e-08,57005.37,1.5302995858109508e-05
0.668571429,149836.13,4.462017465346976e-06,279.99,0.002387840383585128
0.53,142467.14,3.720156100557644e-06,266.22,0.0019908346480354594
0.985,73689.9,1.3366825033009952e-05,137.7,0.007153231663035585
0.6225,84093.18,7.402502795113707e-06,157.14,0.003961435662466591
104.2206667,2459364.29,4.237707570357541e-05,4595.67,0.022678013586702263
1.242666667,929648.66,1.3367057044970084e-06,1737.18,0.0007153355823806398
1.1625,1816239.3,6.400588292522907e-07,3393.9,0.0003425262971802351
0.575,8731097.23,6.58565567251162e-08,16315.29,3.5243014374859404e-05
0.69375,1390716.25,4.988436713815633e-07,2598.75,0.00026695526695526696
2.538888889,47895689.69,5.3008713423539806e-08,89499.87,2.836751482432321e-05
1.456756757,2996706.96,4.861191889780241e-07,6550.83,0.0002223774326306743
1.117142857,496356.48,2.2506865569680886e-06,1085.04,0.001029586795878493
1.101034483,1828427.52,6.021756241122427e-07,3996.96,0.0002754679764120732
0.9875,14492.16,6.814029102632044e-05,31.68,0.03117108585858586
0.941333333,9057901.92,1.0392399269874188e-07,19800.66,4.754050284182446e-05
1.017142857,86651.04,1.1738380254870572e-05,189.42,0.005369775403864429
0.964736842,1255685.28,7.682950954079831e-07,2744.94,0.0003514600836448155
1.075,219042.96,4.907713080575609e-06,478.83,0.0022450556564960426
14.64727273,14311158.96,1.0234861321112738e-06,31284.33,0.00046819838334399356
0.885428571,9157384.56,9.669011552355294e-08,20018.13,4.42313328467744e-05
0.864705882,2481631.44,3.484425076432784e-07,5424.87,0.0001593966089509979
2.717368421,41878719.36,6.488661693880412e-08,91547.28,2.968267785782385e-05
3.269705882,37999047.36,8.604704878580408e-08,83066.28,3.93626135900151e-05
3.988378378,26778190.56,1.489412949341563e-07,58537.38,6.813387237351587e-05
0.826315789,23083595.52,3.579666730358651e-08,50460.96,1.6375348170149756e-05
13.15894737,2471215.2,5.324889297378876e-06,5402.1,0.0024358948131282276
0.7175,1662975.36,4.314555809173264e-07,3635.28,0.0001973713166523624
0.638918919,23655281.04,2.7009567881253124e-08,51710.67,1.2355649598042339e-05
1.0,158357.04,6.314843975360994e-06,346.17,0.0028887540803651385
0.850833333,408497.76,2.0828347577719888e-06,892.98,0.0009528022273735133
0.989459459,2587756.32,3.823619138142034e-07,5656.86,0.00017491319548300647
1.402692308,1008110.88,1.3914067746198711e-06,2203.74,0.0006365053536261084
1.041891892,12747817.2,8.173100348505154e-08,27866.85,3.7388219048798125e-05
1.738965517,87727082.88,1.9822447754004242e-08,191772.24,9.067868827104487e-06
1.971764706,12418724.4,1.5877352959052702e-07,27147.45,7.263167280904836e-05
2.625263158,392493131.8,6.688685598039298e-09,857993.73,3.059769630251261e-06
0.9,15397.92,5.844945291312073e-05,33.66,0.026737967914438505
0.821176471,205607.52,3.993902902967752e-06,449.46,0.0018270290370667023
0.899259259,441708.96,2.0358637483830982e-06,965.58,0.0009313151256239773
0.7895,394307.52,2.002244339646375e-06,861.96,0.0009159357742818692
64.80361111,38394864.48,1.6878197641186207e-06,83931.54,0.0007721008230040818
1.402173913,1757929.2,7.976282053907518e-07,3842.85,0.0003648786481387512
1.788333333,1599119.28,1.1183239145237496e-06,3495.69,0.0005115823579894098
0.917407407,2373846.0,3.8646458405473647e-07,5189.25,0.00017678998063303946
1.676315789,325231696.1,5.154220234686406e-09,710959.59,2.357821474776084e-06
0.592962963,8348993.76,7.102208721737025e-08,18250.98,3.248937662525519e-05
0.518333333,22040.16,2.3517675597636312e-05,48.18,0.010758267600664175
36.92791667,160772.4,0.00022969064758627728,351.45,0.10507303078674066
1.163636364,377852.88,3.0796016798919197e-06,825.99,0.0014087777866560128
0.234,7246.08,3.2293322734499204e-05,15.84,0.014772727272727274
0.0,8906.64,0.0,19.47,0.0
0.2684,338150.4,7.937296540237717e-07,739.2,0.0003630952380952381
0.976666667,8906.64,0.00010965601697160771,19.47,0.05016264340010273
0.496666667,1040265.36,4.774422816501359e-07,2274.03,0.00021840814193304397
2.71,160621.44,1.6871969271350077e-05,351.12,0.007718159033948508
1.637142857,265236.72,6.172383887871936e-06,579.81,0.0028235850657974165
1.113076923,44270982.48,2.5142358733575593e-08,96776.79,1.1501486286122944e-05
1.434285714,4392181.2,3.2655431292315537e-07,9601.35,0.00014938375478448343
0.324347826,6620954.64,4.898807553226192e-08,14473.47,2.2409817825303815e-05
0.294166667,211193.04,1.3928804992816051e-06,461.67,0.0006371795156713669
0.836666667,754800.0,1.1084614030206677e-06,1650.0,0.0005070707072727272
0.0,20983.44,0.0,45.87,0.0
0.924347826,51054973.92,1.8104951487163545e-08,111606.66,8.282192353036996e-06
0.40125,4136002.08,9.701397442237263e-08,9041.34,4.437948357212537e-05
1.803333333,18881171.04,9.550961268131175e-08,41274.42,4.3691306455669156e-05
0.327391304,2407359.12,1.3599603867992907e-07,5262.51,6.221200605794572e-05
1.97,171037.68,1.1517929850311347e-05,373.89,0.005268929364251518
0.271481481,1328900.88,2.0429024096966514e-07,2904.99,9.345349932357773e-05
0.231304348,1150617.12,2.0102633967413936e-07,2515.26,9.196041284002448e-05
0.205882353,9594866.64,2.1457552327168142e-08,20974.47,9.815854846391827e-06
8.960869565,725815.68,1.2345929981837811e-05,1586.64,0.005647701788055261
0.184090909,410158.32,4.4882890343416656e-07,896.61,0.00020531882200733876
0.247692308,1503108.72,1.6478668821773584e-07,3285.81,7.538241955560425e-05
0.3672,2014259.28,1.823002647404956e-07,4403.19,8.339408474310672e-05
6.859166667,301165.2,2.277542912328516e-05,658.35,0.010418723577124629
6.647727273,1588401.12,4.185169091923078e-06,3472.26,0.0019145246245960844
0.235,1153334.4,2.0375703698771145e-07,2521.2,9.320958273837856e-05
0.51037037,7029301.44,7.26061294079316e-08,15366.12,3.3214003925519256e-05
1.92962963,609229272.0,3.167329146325064e-09,1331781.0,1.4489091149370654e-06
0.321818182,200625.84,1.6040714496198497e-06,438.57,0.0007337897758624622
0.3145,211796.88,1.484913281064386e-06,462.99,0.0006792803300287263
0.44962963,2644366.32,1.7003303460618875e-07,5780.61,7.778238455803107e-05
0.24,17539287.6,1.3683566030355758e-08,38341.05,6.2596094786136525e-06
0.799565217,15520348.56,5.151722037098373e-08,33927.63,2.3566786627890014e-05
6.040869565,1879904.88,3.2133910759357147e-06,4109.49,0.0014699803540098651
0.370526316,435217.68,8.513586028949928e-07,951.39,0.0003894578627061458
5.429230769,385400.88,1.408722981898744e-05,842.49,0.006444267313558618
0.625,4981.68,0.0001254596842832137,10.89,0.0573921028466483
1.030416667,283804.8,3.6307231836811777e-06,620.4,0.0016608908236621534
0.335555556,13980858.48,2.4001069496556406e-08,30562.29,1.0979398336970167e-05
0.272380952,491525.76,5.541539715029381e-07,1074.48,0.0002535002531457077
1.745384615,15578317.2,1.120393552520551e-07,34054.35,5.12529123298492e-05
1.097142857,33184480.08,3.306192697173636e-08,72541.59,1.5124328774707033e-05
1.586153846,26997716.59,5.875140739078334e-08,59017.266,2.6876098360774622e-05
2.562333333,41389608.96,6.190764777401753e-08,90478.08,2.8319934872623293e-05
67.33181818,4074259.44,1.6526148904253383e-05,8906.37,0.0075599619351093645
2.158,104694835.9,2.061228695235005e-08,228863.91,9.429184356764681e-06
3.495666667,435337391.3,8.029787325552893e-09,951651.69,3.673262711276224e-06
0.944444444,1735738.08,5.441169119248683e-07,3794.34,0.00024890875461872156
5.896,1184130.24,4.979182019707562e-06,2588.52,0.0022777494475607683
1.0378125,24755024.64,4.192330708986925e-08,54114.72,1.9178007388747463e-05
2.047096774,201090193.0,1.017999308399888e-08,439585.08,4.656884109897451e-06
1.799032258,7728548.16,2.3277751794458636e-07,16894.68,0.00010648513366337805
0.772222222,41865736.8,1.8445207967771873e-08,91518.9,8.437844226711642e-06
1.198235294,5426408.16,2.2081554845664246e-07,11862.18,0.00010101307634852953
1.308235294,5085087.6,2.572689788077594e-07,11116.05,0.00011768886376005865
1.409090909,46614636.48,3.0228507940946194e-08,101900.04,1.3828168359894657e-05
1.969375,12026077.44,1.6375871599243587e-07,26289.12,7.491216898853976e-05
1.847857143,889154.4,2.078218522002478e-06,1943.7,0.0009506905093378608
0.5490625,12426121.44,4.418615274695078e-08,27163.62,2.0213156420241486e-05
0.526,5432144.64,9.68310004352167e-08,11874.72,4.4295781290000945e-05
0.463913043,1535263.2,3.021716686754428e-07,3356.1,0.00013822980334316618
28.18724138,5858606.64,4.8112534450682975e-06,12806.97,0.0022009297577803336
26.506,1235607.6,2.1451794242767687e-05,2701.05,0.009813220784509727
0.693888889,2637875.04,2.630484304518079e-07,5766.42,0.0001203327001848634
0.593333333,635088.72,9.34252671028388e-07,1388.31,0.0004273781309649862
0.444782609,1513826.88,2.938133910001651e-07,3309.24,0.00013440627122843918
25.4975,15347046.48,1.6613945903681135e-06,33548.79,0.000760012507157486
0.83,3030974.88,2.738392869821475e-07,6625.74,0.0001252690265540151
1.730357143,27928807.68,6.195599765038018e-08,61052.64,2.8342052743337554e-05
1.867368421,115213426.8,1.6207906255939954e-08,251857.65,7.4143803890808955e-06
3.144166667,4715688.48,6.66746049985049e-07,10308.54,0.00030500601122952423
0.553,20718807.12,2.6690725812403817e-08,45291.51,1.2209793844365092e-05
0.470740741,8046318.96,5.850386286451662e-08,17589.33,2.676285799402251e-05
1.34,2292931.44,5.844047391142232e-07,5012.37,0.0002673386042929792
0.727333333,8762775.12,8.300262451559981e-08,19155.51,3.796992786931802e-05
69.400625,31483160.88,2.2043728475842925e-06,68822.49,0.0010084003790040146
1.7825,7268422.08,2.45238922613586e-07,15888.84,0.00011218565987196044
1.612222222,17331566.64,9.302230176232931e-08,37886.97,4.255347476982192e-05
0.735625,10240371.6,7.183577205342822e-08,22385.55,3.2861600452077344e-05
0.715,203946.96,3.5058134722871083e-06,445.83,0.0016037503084135208
2.8178125,176841941.0,1.5934073580429657e-08,386578.17,7.289114385326e-06
0.955454545,905760.0,1.0548650249514222e-06,1980.0,0.0004825528005050505
1.869411765,59327280.0,3.151015460341347e-08,129690.0,1.4414463451306962e-05
2.976363636,5283600.0,5.633211514876221e-07,11550.0,0.0002576938212987013
0.89,75480.0,1.1791202967673557e-05,165.0,0.005393939393939394
2.171428571,326979.36,6.640873512627831e-06,714.78,0.0030378977741402947
2.907692308,97671120.0,2.9770236155784844e-08,213510.0,1.361852984871903e-05
10.69666667,504508.32,2.120216108626316e-05,1102.86,0.009699024962370566
13.93333333,43023.6,0.0003238532649522588,94.05,0.14814814811270602
0.695,9661440.0,7.193544647588765e-08,21120.0,3.290719696969697e-05
1.16,558552.0,2.0767985791833168e-06,1221.0,0.00095004095004095
1.0,45288.0,2.2080904433845612e-05,99.0,0.010101010101010102
0.405555556,8000880.0,5.068886872444031e-08,17490.0,2.3187853401943968e-05
2.0,1358640.0,1.4720602955897074e-06,2970.0,0.0006734006734006734
0.871428571,301920.0,2.8862896495760466e-06,660.0,0.0013203463196969697
0.44,1011432.0,4.3502677392054036e-07,2211.0,0.0001990049751243781
0.5,60384.0,8.280339162692104e-06,132.0,0.003787878787878788
22.56047619,4330740.48,5.209380773146674e-06,9467.04,0.00238305491367946
7.4015,2219564.88,3.3346626028791737e-06,4851.99,0.0015254565652443638
1.666666667,211344.0,7.886037299379211e-06,462.0,0.0036075036082251085
23.752,4549028.64,5.221334460536613e-06,9944.22,0.0023885231823109303
1.211052632,72460800.0,1.6713210894718245e-08,158400.0,7.645534292929292e-06
2.9465,192775920.0,1.5284585336176843e-08,421410.0,6.992003037421988e-06
0.385,256632.0,1.5002026247700989e-06,561.0,0.0006862745098039216
72.15153846,14341200.0,5.031067027863777e-06,31350.0,0.002301484480382775
3.083333333,1071816.0,2.8767375491688874e-06,2343.0,0.0013159766679470765
11.8825,459824.16,2.584139989512513e-05,1005.18,0.011821265842933604
0.358,196248.0,1.8242224124577066e-06,429.0,0.0008344988344988344
3.782857143,396722880.0,9.535263363181877e-09,867240.0,4.361949567593746e-06
1.0,150960.0,6.624271330153683e-06,330.0,0.0030303030303030303
0.243333333,3019.2,8.059530107313197e-05,6.6,0.03686868681818182
0.518,99180.72,5.2227892679141674e-06,216.81,0.0023891886905585535
1.818181818,3075659.04,5.911519431620743e-07,6723.42,0.00027042514345377796
0.24,25965.12,9.24316929788886e-06,56.76,0.004228329809725159
0.39,603.84,0.0006458664546899841,1.32,0.29545454545454547
0.335,70347.36,4.762083466955974e-06,153.78,0.002178436727792951
1.084,695623.68,1.5583138285344167e-06,1520.64,0.0007128577441077441
6.611,323658.24,2.0425866494237874e-05,707.52,0.009343905472636816
0.813333333,60233.04,1.3503109472807615e-05,131.67,0.006177058806106175
0.7175,6642.24,0.000108020788167847,14.52,0.049414600550964194
0.375,222213.12,1.687569122831271e-06,485.76,0.0007719861660079051
0.235,102652.8,2.2892702390972283e-06,224.4,0.0010472370766488413
1.985,43658235.84,4.5466793648618487e-08,95437.32,2.0798991421804384e-05
0.604444444,72007.92,8.394138367001851e-06,157.41,0.0038399367511593925
0.485714286,33513.12,1.4493257745026424e-05,73.26,0.006630006633906634
0.246666667,2113.44,0.0001167133521651904,4.62,0.05339105346320346
9.471,121673.76,7.783929747876617e-05,265.98,0.035607940446650124
0.843333333,932932.8,9.039593559150241e-07,2039.4,0.000413520316269491
1.296666667,205456.56,6.311147558393852e-06,449.13,0.002887063137621624
0.3275,307958.4,1.0634553238359467e-06,673.2,0.0004864824717765894
10.461,988486.08,1.0582850089300197e-05,2160.84,0.004841172877214416
4.698,536058.96,8.763961337387217e-06,1171.83,0.00400911394997568
0.828571429,288031.68,2.8766676950257694e-06,629.64,0.0013159447128517883
0.491818182,1302180.96,3.776880457536409e-07,2846.58,0.00017277511329384735
1.72,10926484.8,1.5741567681492587e-07,23885.4,7.201051688479154e-05
0.348888889,301618.08,1.1567240564623977e-06,659.34,0.000529148677465344
0.738571429,622257.12,1.1869232271701447e-06,1360.26,0.0005429634253745607
1.288571429,95557.68,1.3484750037882881e-05,208.89,0.006168660199147878
26.19142857,241536.0,0.00010843695585751192,528.0,0.049604978352272726
1.435,120.768,0.01188228669846317,0.264,5.4356060606060606
0.512857143,38645.76,1.3270722143904013e-05,84.48,0.006070752166193181
0.453636364,1108348.32,4.0929043317357126e-07,2422.86,0.00018723176906631006
1.846666667,52163926.08,3.540122083924248e-08,114030.84,1.619444938755165e-05
0.934583333,78499200.0,1.1905641496983409e-08,171600.0,5.446289819347319e-06
1.620869565,33966000.0,4.7720354619325206e-08,74250.0,2.1829893131313133e-05
1.300967742,6340320.0,2.051896027329851e-07,13860.0,9.386491645021646e-05
0.912777778,96161520.0,9.492131343181763e-09,210210.0,4.342218628990058e-06
0.976470588,422084160.0,2.3134499716833723e-09,922680.0,1.0582982052282481e-06
1.505769231,32305440.0,4.661039227448999e-08,70620.0,2.1322135811384877e-05
0.526,2113440.0,2.488833371186312e-07,4620.0,0.00011385281385281386
1.541428571,33211200.0,4.6412914047068455e-08,72600.0,2.123179849862259e-05
0.69,10869120.0,6.348260024730612e-08,23760.0,2.904040404040404e-05
2.093061224,170735760.0,1.225906760247531e-08,373230.0,5.607966197786887e-06
0.712162162,75781920.0,9.397520701507696e-09,165660.0,4.2989385609078835e-06
0.437209302,22493040.0,1.943753721151076e-08,49170.0,8.891789749847468e-06
0.478333333,6340320.0,7.544309009639892e-08,13860.0,3.451178448773449e-05
1.286410256,32607360.0,3.9451530452020645e-08,71280.0,1.8047281930415264e-05
0.93,92689440.0,1.0033505434923332e-08,202620.0,4.589872668048564e-06
1.663488372,310524720.0,5.3570239818588354e-09,678810.0,2.4505949706103326e-06
0.615,2868240.0,2.1441720358129026e-07,6270.0,9.808612440191387e-05
0.446764706,51477360.0,8.678858162112432e-09,112530.0,3.970183115613614e-06
0.490833333,18417120.0,2.665092766947275e-08,40260.0,1.2191588002980625e-05
1.189583333,840998160.0,1.4144898164818815e-09,1838430.0,6.470647960488025e-07
32.1559375,15397920.0,2.088329949759448e-06,33660.0,0.0009553160279263221
0.5156,126957360.0,4.061206061625729e-09,277530.0,1.8578171729182429e-06
2.904705882,905609040.0,3.2074612263146137e-09,1979670.0,1.4672677173468306e-06
